partie_id,action_id,couleur_balle,temps_reaction,vitesse_moyenne_main_droite,vitesse_max_main_droite,hesitation_axe_x,nb_frames_capturees,reussite
6a185bad662de573d6eaaa57,3,vert,2.339999198913574,0.0,0.0,0.0,21,0
6a185bad662de573d6eaaa57,4,bleu,10.039996147155762,0.0,0.0,0.0,89,1
6a185bad662de573d6eaaa57,5,vert,3.039999008178711,0.0,0.0,0.0,27,0
6a185bad662de573d6eaaa57,6,bleu,5.279998779296875,0.0,0.0,0.0,47,0
6a185bad662de573d6eaaa57,7,Sol_rouge,9.859994888305664,0.05609754077508409,0.9804605324254778,0.002954111886845143,87,0
6a185bad662de573d6eaaa57,8,Sol_rouge,3.6199989318847656,0.0,0.0,0.0,33,0
6a185bad662de573d6eaaa57,9,vert,2.5600013732910156,0.0,0.0,0.0,23,0
6a185bad662de573d6eaaa57,10,vert,3.05999755859375,0.0,0.0,0.0,29,1
6a185bad662de573d6eaaa57,11,Sol_bleu,5.899997711181641,0.0,0.0,0.0,52,0
6a185bad662de573d6eaaa57,12,Sol_bleu,4.539997100830078,0.0,0.0,0.0,40,0
6a185bad662de573d6eaaa57,13,bleu,16.39999771118164,0.079474674931236,2.4999657284583816,0.10692231830344759,147,0
6a185bad662de573d6eaaa57,14,rouge,7.239997863769531,0.04163737660356187,0.9866077015900115,0.001296615044502937,65,0
6a185bad662de573d6eaaa57,15,rouge,3.4199981689453125,0.0,0.0,0.0,30,0
6a185d35662de573d6eaaa58,1,Sol_rouge,18.279993057250977,0.07826743740457912,1.2237434209741547,0.1647117164011779,162,0
6a185d35662de573d6eaaa58,2,vert,3.5799999237060547,0.05763688674568669,0.9758850276883068,0.004346336392720005,33,1
6a185d35662de573d6eaaa58,3,bleu,2.7399978637695312,0.0,0.0,0.0,25,1
6a185d35662de573d6eaaa58,4,rouge,2.3799991607666016,0.0,0.0,0.0,22,1
6a185d35662de573d6eaaa58,5,bleu,2.3199996948242188,0.0,0.0,0.0,21,1
6a185d35662de573d6eaaa58,6,rouge,2.519998550415039,0.0,0.0,0.0,23,1
6a185d35662de573d6eaaa58,7,rouge,3.2399978637695312,0.0,0.0,0.0,29,1
6a185d35662de573d6eaaa58,8,rouge,5.1399993896484375,0.0,0.0,0.0,46,1
6a185d35662de573d6eaaa58,9,vert,2.7399978637695312,0.0,0.0,0.0,24,1
6a185d35662de573d6eaaa58,10,rouge,2.779998779296875,0.0,0.0,0.0,26,1
6a185d35662de573d6eaaa58,11,bleu,2.94000244140625,0.0,0.0,0.0,24,1
6a185d35662de573d6eaaa58,12,rouge,2.8799972534179688,0.0,0.0,0.0,26,1
6a185d35662de573d6eaaa58,13,bleu,2.6800003051757812,0.0,0.0,0.0,24,1
6a185d35662de573d6eaaa58,14,vert,2.6199989318847656,0.0,0.0,0.0,24,1
6a185d35662de573d6eaaa58,15,bleu,3.2399978637695312,0.0,0.0,0.0,28,1
6a185e6c662de573d6eaaa59,1,rouge,10.679996490478516,0.11093873751296224,2.8546347219759887,0.262071668138663,89,1
6a185e6c662de573d6eaaa59,2,rouge,2.9399986267089844,0.0,0.0,0.0,26,1
6a185e6c662de573d6eaaa59,3,bleu,2.479999542236328,0.0,0.0,0.0,22,1
6a185e6c662de573d6eaaa59,4,rouge,3.4199981689453125,0.0,0.0,0.0,31,1
6a185e6c662de573d6eaaa59,5,vert,2.3599987030029297,0.0,0.0,0.0,21,1
6a185e6c662de573d6eaaa59,6,bleu,3.3199996948242188,0.0,0.0,0.0,30,1
6a185e6c662de573d6eaaa59,7,Sol_rouge,3.259998321533203,0.0,0.0,0.0,30,0
6a185e6c662de573d6eaaa59,8,bleu,5.579999923706055,0.0,0.0,0.0,51,1
6a185e6c662de573d6eaaa59,9,vert,3.0999984741210938,0.0,0.0,0.0,28,1
6a185e6c662de573d6eaaa59,10,rouge,2.9199981689453125,0.0,0.0,0.0,27,0
6a185e6c662de573d6eaaa59,11,vert,2.7399978637695312,0.0,0.0,0.0,24,1
6a185e6c662de573d6eaaa59,12,rouge,2.8600006103515625,0.0,0.0,0.0,27,1
6a185e6c662de573d6eaaa59,13,vert,3.4999961853027344,0.0,0.0,0.0,31,1
6a185e6c662de573d6eaaa59,14,rouge,2.920001983642578,0.0,0.0,0.0,23,1
6a185e6c662de573d6eaaa59,15,vert,2.9599990844726562,0.0,0.0,0.0,26,1
6a185e6c662de573d6eaaa59,16,rouge,2.6999969482421875,0.0,0.0,0.0,23,1
6a185e6c662de573d6eaaa59,17,bleu,2.279998779296875,0.0,0.0,0.0,21,1
6a185f6a3e7c75d772d55e5c,1,vert,6.859997749328613,0.17659276757967468,3.071397879143086,0.3603087836135283,56,1
6a185f6a3e7c75d772d55e5c,2,vert,2.299999237060547,0.0,0.0,0.0,21,1
6a185f6a3e7c75d772d55e5c,3,vert,2.6999988555908203,0.0,0.0,0.0,24,1
6a185f6a3e7c75d772d55e5c,4,vert,2.4599990844726562,0.0,0.0,0.0,22,1
6a185f6a3e7c75d772d55e5c,5,rouge,2.9799985885620117,0.0,0.0,0.0,28,1
6a185f6a3e7c75d772d55e5c,6,vert,2.4599990844726562,0.0,0.0,0.0,22,1
6a185f6a3e7c75d772d55e5c,7,rouge,3.0,0.0,0.0,0.0,28,1
6a185f6a3e7c75d772d55e5c,8,rouge,2.539999008178711,0.0,0.0,0.0,24,1
6a185f6a3e7c75d772d55e5c,9,bleu,3.2399978637695312,0.0,0.0,0.0,29,1
6a185f6a3e7c75d772d55e5c,10,rouge,2.779998779296875,0.0,0.0,0.0,25,1
6a185f6a3e7c75d772d55e5c,11,bleu,2.6599998474121094,0.0,0.0,0.0,25,1
6a185f6a3e7c75d772d55e5c,12,rouge,2.3999977111816406,0.0,0.0,0.0,21,1
6a185f6a3e7c75d772d55e5c,13,rouge,2.6599998474121094,0.0,0.0,0.0,25,1
6a185f6a3e7c75d772d55e5c,14,rouge,2.9199981689453125,0.0,0.0,0.0,26,1
6a185f6a3e7c75d772d55e5c,15,vert,2.720001220703125,0.0,0.0,0.0,25,1
6a185f6a3e7c75d772d55e5c,16,vert,2.5999984741210938,0.0,0.0,0.0,23,1
6a185f6a3e7c75d772d55e5c,17,Sol_rouge,4.55999755859375,0.0,0.0,0.0,38,0
6a185f6a3e7c75d772d55e5c,18,rouge,2.6800003051757812,0.0,0.0,0.0,25,1
6a185f6a3e7c75d772d55e5c,19,rouge,2.8199996948242188,0.0,0.0,0.0,25,1
6a185f6a3e7c75d772d55e5c,20,vert,2.279998779296875,0.0,0.0,0.0,20,1
6a18600a3e7c75d772d55e5d,1,bleu,7.159997463226318,0.2749996100432974,4.537177534901155,0.21552907667532123,56,1
6a18600a3e7c75d772d55e5d,2,rouge,3.0599989891052246,0.0,0.0,0.0,28,1
6a18600a3e7c75d772d55e5d,3,rouge,3.0599985122680664,0.0,0.0,0.0,28,1
6a18600a3e7c75d772d55e5d,4,bleu,2.4999990463256836,0.0,0.0,0.0,22,1
6a18600a3e7c75d772d55e5d,5,rouge,2.359999656677246,0.0,0.0,0.0,21,1
6a18600a3e7c75d772d55e5d,6,vert,2.4599990844726562,0.0,0.0,0.0,23,1
6a18600a3e7c75d772d55e5d,7,bleu,2.979999542236328,0.0,0.0,0.0,27,1
6a18600a3e7c75d772d55e5d,8,Sol_bleu,3.339998245239258,0.0,0.0,0.0,30,0
6a18600a3e7c75d772d55e5d,9,vert,2.719999313354492,0.0,0.0,0.0,25,1
6a18600a3e7c75d772d55e5d,10,bleu,2.8999996185302734,0.0,0.0,0.0,26,1
6a18600a3e7c75d772d55e5d,11,Sol_vert,3.039997100830078,0.0,0.0,0.0,27,0
6a18600a3e7c75d772d55e5d,12,bleu,9.71999740600586,0.09025574727697773,0.9886887547100445,0.06749285788311513,88,1
6a18600a3e7c75d772d55e5d,13,vert,6.499996185302734,0.06614032502784918,0.5972901391397485,0.06638831075062354,58,0
6a18600a3e7c75d772d55e5d,14,vert,3.4599990844726562,0.0,0.0,0.0,31,1
6a18600a3e7c75d772d55e5d,15,vert,2.5999984741210938,0.0,0.0,0.0,23,1
6a18600a3e7c75d772d55e5d,16,Sol_bleu,2.5400009155273438,0.0,0.0,0.0,23,0
6a1860983e7c75d772d55e5e,1,bleu,8.679996490478516,0.10233132355592506,1.1091083901806271,0.2189807895635469,66,1
6a1860983e7c75d772d55e5e,2,bleu,2.719999313354492,0.0,0.0,0.0,23,1
6a1860983e7c75d772d55e5e,3,vert,3.059999465942383,0.0,0.0,0.0,28,1
6a1860983e7c75d772d55e5e,4,vert,2.8799991607666016,0.0,0.0,0.0,26,1
6a1860983e7c75d772d55e5e,5,vert,3.799997329711914,0.0,0.0,0.0,33,0
6a1860983e7c75d772d55e5e,6,rouge,4.379999160766602,0.0,0.0,0.0,39,1
6a1860983e7c75d772d55e5e,7,bleu,2.779998779296875,0.0,0.0,0.0,25,1
6a1860983e7c75d772d55e5e,8,rouge,2.3400001525878906,0.0,0.0,0.0,21,1
6a1860983e7c75d772d55e5e,9,rouge,3.7599964141845703,0.0,0.0,0.0,34,1
6a1860983e7c75d772d55e5e,10,vert,2.799999237060547,0.0,0.0,0.0,25,1
6a1860983e7c75d772d55e5e,11,bleu,3.220001220703125,0.0,0.0,0.0,29,1
6a1860983e7c75d772d55e5e,12,bleu,2.6999969482421875,0.0,0.0,0.0,24,1
6a1860983e7c75d772d55e5e,13,rouge,2.8600006103515625,0.0,0.0,0.0,26,1
6a1860983e7c75d772d55e5e,14,vert,2.479999542236328,0.0,0.0,0.0,23,1
6a1860983e7c75d772d55e5e,15,bleu,2.339996337890625,0.0,0.0,0.0,21,1
6a1860983e7c75d772d55e5e,16,rouge,4.900001525878906,0.0,0.0,0.0,44,1
6a1860983e7c75d772d55e5e,17,rouge,2.9799957275390625,0.0,0.0,0.0,24,0
6a1861313e7c75d772d55e5f,1,vert,6.439997673034668,0.16707227178008108,1.19297231601875,0.22111758648877722,53,1
6a1861313e7c75d772d55e5f,2,rouge,3.519998550415039,0.0,0.0,0.0,32,1
6a1861313e7c75d772d55e5f,3,Sol_vert,4.899998664855957,0.0,0.0,0.0,44,0
6a1861313e7c75d772d55e5f,4,bleu,2.499998092651367,0.0,0.0,0.0,23,1
6a1861313e7c75d772d55e5f,5,rouge,2.8400001525878906,0.0,0.0,0.0,26,1
6a1861313e7c75d772d55e5f,6,rouge,2.6599979400634766,0.0,0.0,0.0,24,1
6a1861313e7c75d772d55e5f,7,vert,3.6199989318847656,0.0,0.0,0.0,33,1
6a1861313e7c75d772d55e5f,8,bleu,2.260000228881836,0.0,0.0,0.0,21,1
6a1861313e7c75d772d55e5f,9,bleu,2.1999988555908203,0.0,0.0,0.0,20,1
6a1861313e7c75d772d55e5f,10,rouge,2.719999313354492,0.0,0.0,0.0,25,0
6a1861313e7c75d772d55e5f,11,rouge,3.0999984741210938,0.0,0.0,0.0,27,1
6a1861313e7c75d772d55e5f,12,bleu,2.1199989318847656,0.0,0.0,0.0,19,1
6a1861313e7c75d772d55e5f,13,bleu,3.020000457763672,0.0,0.0,0.0,28,1
6a1861313e7c75d772d55e5f,14,bleu,2.979999542236328,0.0,0.0,0.0,26,1
6a1861313e7c75d772d55e5f,15,bleu,2.539997100830078,0.0,0.0,0.0,23,1
6a1861313e7c75d772d55e5f,16,bleu,2.3400001525878906,0.0,0.0,0.0,22,1
